Type,Name,postcode,district,state,latitude,longitude,no.of. Bed
Klinik Kesihatan,KLINIK KESIHATAN SUNGAI RAMBAI,77400,Jasin,Melaka,2.12459,102.49279,0
Klinik Kesihatan,KLINIK KESIHATAN JERTEH,22000,Besut,Terengganu,5.737004,102.493242,0
Klinik Kesihatan,KLINIK KESIHATAN SERTING HILIR,72120,Jempol,Negeri Sembilan,2.9455,102.49362,0
Klinik Kesihatan,KLINIK KESIHATAN PASIR AKAR,22010,Besut,Terengganu,5.638028,102.504586,0
Klinik Kesihatan,KLINIK KESIHATAN SIMPANG BEKOH,77100,Jasin,Melaka,2.35861,102.51171,0
Klinik Kesihatan,KLINIK KESIHATAN PEKAN AWAH,28000,Maran,Pahang,3.493259,102.531304,0
Klinik Kesihatan,KLINIK KESIHATAN TEMBANGAU,28380,Bera,Pahang,3.107719,102.534376,0
Klinik Kesihatan,KLINIK KESIHATAN KUALA BESUT,22300,Besut,Terengganu,5.83377,102.54075,0
Klinik Kesihatan,KLINIK KESIHATAN BANDAR JENGKA,26400,Maran,Pahang,3.76578,102.54261,0
Klinik Kesihatan,KLINIK KESIHATAN PAYAMAS,84900,Ledang,Johor,2.27507,102.54559,0
Klinik Kesihatan,KLINIK KESIHATAN SUNGAI MATI,84400,Ledang,Johor,2.14669,102.56338,0
Klinik Kesihatan,KLINIK KESIHATAN KAMPUNG RAJA,22200,Besut,Terengganu,5.79694,102.56469,0
Klinik Kesihatan,KLINIK KESIHATAN PULAU PERHENTIAN,22300,Besut,Terengganu,5.827006,102.567877,0
Klinik Kesihatan,KLINIK KESIHATAN BANDAR MAHARANI,84000,Muar,Johor,2.05811,102.57649,0
Klinik Kesihatan,"KLINIK KESIHATAN PALONG 9, 10 & 11",73430,Jempol,Negeri Sembilan,2.78438,102.58105,0
Klinik Kesihatan,KLINIK KESIHATAN KAMPUNG KENANGAN TUN DR. ISMAIL,84200,Muar,Johor,2.050051,102.585121,0
Klinik Kesihatan,KLINIK KESIHATAN JABI,22020,Besut,Terengganu,5.67253,102.58673,0
Klinik Kesihatan,KLINIK KESIHATAN CHENOR,28100,Maran,Pahang,3.47943,102.5922,0
Klinik Kesihatan,KLINIK KESIHATAN SUNGAI TEKAM UTARA,27060,Jerantut,Pahang,3.890387,102.596993,0
Klinik Kesihatan,KLINIK KESIHATAN SRI MEDANG,22200,Besut,Terengganu,5.76239,102.59756,0
Klinik Kesihatan,KLINIK KESIHATAN GEMAS,73400,Tampin,Negeri Sembilan,2.58425,102.60462,0
Klinik Kesihatan,KLINIK KESIHATAN BANDAR BERA 32,28300,Bera,Pahang,3.263953,102.606729,0
Klinik Kesihatan,KLINIK KESIHATAN PARIT BAKAR,84300,Muar,Johor,1.999948,102.608467,0
Klinik Kesihatan,KLINIK KESIHATAN SAGIL,84020,Ledang,Johor,2.303595,102.611964,0
Klinik Kesihatan,KLINIK KESIHATAN JENGKA 2,26400,Maran,Pahang,3.715155,102.612708,0
Klinik Kesihatan,KLINIK KESIHATAN PURUN,28200,Bera,Pahang,3.374969,102.631531,0
Klinik Kesihatan,KLINIK KESIHATAN BUKIT PASIR,84000,Muar,Johor,2.099233,102.639881,0
Klinik Kesihatan,KLINIK KESIHATAN PARIT JAWA,83500,Muar,Johor,1.961045,102.642264,0
Klinik Kesihatan,KLINIK KESIHATAN KAMPUNG BANTAL,27020,Jerantut,Pahang,4.501045,102.64668,0
Klinik Kesihatan,"KLINIK KESIHATAN PALONG 4,5,6",73430,Jempol,Negeri Sembilan,2.7418,102.64713,0
Klinik Kesihatan,KLINIK KESIHATAN BAKRI,84600,Muar,Johor,2.040522,102.65956,0
Klinik Kesihatan,KLINIK KESIHATAN PALONG 7 & 8 (FELDA),73430,Jempol,Negeri Sembilan,2.82201,102.6673,0
Klinik Kesihatan,KLINIK KESIHATAN JEMENTAH,85200,Segamat,Johor,2.43948,102.68464,0
Klinik Kesihatan,KLINIK KESIHATAN SRI MENANTI,71550,Kuala Pilah,Negeri Sembilan,1.91003,102.68704,0
Klinik Kesihatan,KLINIK KESIHATAN SRI MENANTI,84160,Muar,Johor,1.910041,102.687046,0
Klinik Kesihatan,KLINIK KESIHATAN PEKAN TAJAU,28000,Maran,Pahang,3.56058,102.69084,0
Klinik Kesihatan,KLINIK KESIHATAN GERSIK,84700,Ledang,Johor,2.208967,102.705691,0
Klinik Kesihatan,KLINIK KESIHATAN BATU ANAM,85100,Segamat,Johor,2.5752,102.70816,0
Klinik Kesihatan,KLINIK KESIHATAN BANDAR PERMAISURI,22100,Setiu,Terengganu,5.52985,102.7386,0
Klinik Kesihatan,KLINIK KESIHATAN PARIT YUSOF,84150,Muar,Johor,1.896308,102.760324,0
Klinik Kesihatan,KLINIK KESIHATAN AIR HITAM,84540,Muar,Johor,2.02758,102.76519,0
Klinik Kesihatan,KLINIK KESIHATAN BULOH KASAP,85010,Segamat,Johor,2.544737,102.770492,0
Klinik Kesihatan,KLINIK KESIHATAN MARAN,26500,Maran,Pahang,3.58474,102.77425,0
Klinik Kesihatan,KLINIK KESIHATAN PAGOH,86100,Muar,Johor,2.151526,102.774849,0
Klinik Kesihatan,KLINIK KESIHATAN BUKIT SERAMPANG,85220,Ledang,Johor,2.36313,102.78394,0
Klinik Kesihatan,KLINIK KESIHATAN BUKIT GAMBIR,84800,Ledang,Johor,2.363141,102.783946,0
Klinik Kesihatan,KLINIK KESIHATAN SEMERAH,83000,Batu Pahat,Johor,1.88143,102.78493,0
Klinik Kesihatan,KLINIK KESIHATAN LEPAR UTARA 4,26400,Jerantut,Pahang,3.905966,102.795799,0
Klinik Kesihatan,KLINIK KESIHATAN KAMPUNG RAHMAT,24150,Setiu,Terengganu,5.4653,102.801267,0
Klinik Kesihatan,KLINIK KESIHATAN SEGAMAT,85000,Segamat,Johor,2.50516,102.81534,0
Klinik Kesihatan,KLINIK KESIHATAN LENGA,84000,Muar,Johor,2.25921,102.83195,0
Klinik Kesihatan,KLINIK KESIHATAN BAGAN,83000,Batu Pahat,Johor,1.849188,102.855339,0
Klinik Kesihatan,KLINIK KESIHATAN BANDAR PUTRA,85000,Segamat,Johor,2.49426,102.86282,0
Klinik Kesihatan,KLINIK KESIHATAN SRI LANGKAP,21500,Setiu,Terengganu,5.360917,102.880667,0
Klinik Kesihatan,KLINIK KESIHATAN PARIT SULONG,83500,Batu Pahat,Johor,1.977011,102.881409,0
Klinik Kesihatan,KLINIK KESIHATAN BANDAR TUN ABDUL RAZAK,26900,Rompin,Pahang,2.9041,102.89988,0
Klinik Kesihatan,KLINIK KESIHATAN PEMANIS ,85009,Segamat,Johor,2.59987,102.90162,0
Klinik Kesihatan,KLINIK KESIHATAN SUNGAI TONG,21500,Setiu,Terengganu,5.307317,102.907417,0
Klinik Kesihatan,KLINIK KESIHATAN TENGKAWANG,21700,Hulu Terengganu,Terengganu,5.153064,102.936161,0
Klinik Kesihatan,KLINIK KESIHATAN BATU PAHAT,83000,Batu Pahat,Johor,1.8501,102.942,0
Klinik Kesihatan,KLINIK KESIHATAN PESTA,83000,Batu Pahat,Johor,1.85602,102.94301,0
Klinik Kesihatan,KLINIK KESIHATAN CHINI,26690,Pekan,Pahang,3.37456,102.94578,0
Klinik Kesihatan,KLINIK KESIHATAN PERWIRA JAYA,85070,Rompin,Pahang,2.687101,102.949297,0
Klinik Kesihatan,KLINIK KESIHATAN TONGKANG PECAH,97000,Batu Pahat,Johor,1.909484,102.952112,0
Klinik Kesihatan,KLINIK KESIHATAN SRI MEDAN,83400,Batu Pahat,Johor,1.9878,102.96149,0
Klinik Kesihatan,KLINIK KESIHATAN BUKIT IBAM,26700,Rompin,Pahang,3.164705,102.976785,0
Klinik Kesihatan,KLINIK KESIHATAN PERANTAU DAMAI,26700,Rompin,Pahang,2.963784,102.981827,0
Klinik Kesihatan,KLINIK KESIHATAN CHANIS,26700,Rompin,Pahang,2.857706,102.984424,0
Klinik Kesihatan,KLINIK KESIHATAN PULAU REDANG,21090,Kuala Terengganu,Terengganu,5.779326,103.010782,0
Klinik Kesihatan,KLINIK KESIHATAN KUALA BERANG,21700,Hulu Terengganu,Terengganu,5.075211,103.011944,0
Klinik Kesihatan,KLINIK KESIHATAN LABIS,85300,Segamat,Johor,2.38043,103.0189,0
Klinik Kesihatan,KLINIK KESIHATAN PARIT YAANI,83710,Batu Pahat,Johor,1.957593,103.027664,0
Klinik Kesihatan,KLINIK KESIHATAN SRI GADING,83000,Batu Pahat,Johor,1.854231,103.027944,0
Klinik Kesihatan,KLINIK KESIHATAN TELEMONG,28620,Hulu Terengganu,Terengganu,5.21905,103.030697,0
Klinik Kesihatan,KLINIK KESIHATAN FELDA MENGKAWANG,21800,Hulu Terengganu,Terengganu,4.862723,103.030944,0
Klinik Kesihatan,KLINIK KESIHATAN RPS RUNCHANG,26690,Pekan,Pahang,3.354456,103.032088,0
Klinik Kesihatan,KLINIK KESIHATAN CHAAH,85400,Segamat,Johor,2.24736,103.04128,0
Klinik Kesihatan,KLINIK KESIHATAN SENGGARANG,83200,Batu Pahat,Johor,1.749411,103.045797,0
Klinik Kesihatan,KLINIK KESIHATAN AJIL,21800,Hulu Terengganu,Terengganu,5.116775,103.048703,0
Klinik Kesihatan,KLINIK KESIHATAN YONG PENG,87000,Batu Pahat,Johor,2.008469,103.054958,0
Klinik Kesihatan,KLINIK KESIHATAN PEKAN AIR PANAS,85300,Segamat,Johor,2.47231,103.05798,0
Klinik Kesihatan,KLINIK KESIHATAN BATU RAKIT,21300,Kuala Terengganu,Terengganu,5.42602,103.05901,0
Klinik Kesihatan,KLINIK KESIHATAN SUNGAI LEMBING,26070,Kuantan,Pahang,3.92532,103.07251,0
Klinik Kesihatan,KLINIK KESIHATAN MANIR,21200,Kuala Terengganu,Terengganu,5.321639,103.081583,0
Klinik Kesihatan,KLINIK KESIHATAN WAKAF TAPAI,21040,Marang,Terengganu,5.137667,103.084267,0
Klinik Kesihatan,KLINIK KESIHATAN BUKIT PAYONG,21400,Marang,Terengganu,5.235867,103.0998,0
Klinik Kesihatan,KLINIK KESIHATAN BUKIT TUNGGAL,21200,Kuala Terengganu,Terengganu,5.344222,103.107889,0
Klinik Kesihatan,KLINIK KESIHATAN GAMBANG,26300,Kuantan,Pahang,3.70778,103.10862,0
Klinik Kesihatan,KLINIK KESIHATAN PARIT RAJA,86400,Batu Pahat,Johor,1.863694,103.10959,0
Klinik Kesihatan,KLINIK KESIHATAN SEBERANG TAKIR,21300,Kuala Terengganu,Terengganu,5.375722,103.116944,0
Klinik Kesihatan,KLINIK KESIHATAN BEKOK,86500,Segamat,Johor,2.29801,103.13418,0
Klinik Kesihatan,KLINIK KESIHATAN HILIRAN,21100,Kuala Terengganu,Terengganu,5.313722,103.134472,0
Klinik Kesihatan,KLINIK KESIHATAN PENGKALAN BERANGAN,21040,Marang,Terengganu,5.10926,103.13878,0
Klinik Kesihatan,KLINIK KESIHATAN KUALA TERENGGANU,20400,Kuala Terengganu,Terengganu,5.319412,103.153279,0
Klinik Kesihatan,KLINIK KESIHATAN CHERUL,24000,Kemaman,Terengganu,4.123192,103.17559,0
Klinik Kesihatan,KLINIK KESIHATAN AYER HITAM,83000,Batu Pahat,Johor,1.925772,103.17746,0
Klinik Kesihatan,KLINIK KESIHATAN BUKIT BESI,23200,Dungun,Terengganu,4.755278,103.185556,0
Klinik Kesihatan,KLINIK KESIHATAN SRI MERLONG,83100,Batu Pahat,Johor,1.733468,103.188941,0
Klinik Kesihatan,KLINIK KESIHATAN JERANGAU,21820,Dungun,Terengganu,4.905,103.19,0
Klinik Kesihatan,KLINIK KESIHATAN PALOH,86600,Kluang,Johor,2.187405,103.195591,0
Klinik Kesihatan,KLINIK KESIHATAN BINJAI RENDAH,21040,Marang,Terengganu,5.20047,103.199078,0
Klinik Kesihatan,KLINIK KESIHATAN PADANG RUMBIA,26650,Pekan,Pahang,3.530563,103.202001,0
Klinik Kesihatan,KLINIK KESIHATAN JAYA GADING,26070,Kuantan,Pahang,3.75325,103.20386,0
Klinik Kesihatan,KLINIK KESIHATAN MARANG,21600,Marang,Terengganu,5.204433,103.20565,0
Klinik Kesihatan,KLINIK KESIHATAN ALMUKTAFI BILLAH SHAH,23400,Dungun,Terengganu,4.625,103.206944,0
Klinik Kesihatan,KLINIK KESIHATAN AIR PUTEH,24050,Kemaman,Terengganu,4.271064,103.212217,0
Klinik Kesihatan,KLINIK KESIHATAN CHENEH,24000,Kemaman,Terengganu,4.12425,103.243264,0
Klinik Kesihatan,KLINIK KESIHATAN BENUT,82200,Pontian,Johor,1.6457,103.25844,0
Klinik Kesihatan,KLINIK KESIHATAN BUKIT GOH (FELDA),26050,Kuantan,Pahang,3.880825,103.263502,0
Klinik Kesihatan,KLINIK KESIHATAN PERMATANG BADAK,25150,Kuantan,Pahang,3.788912,103.268922,0
Klinik Kesihatan,KLINIK KESIHATAN PAYA BESAR,25100,Kuantan,Pahang,3.777211,103.27567,0
Klinik Kesihatan,KLINIK KESIHATAN KURNIA,25150,Kuantan,Pahang,3.779994,103.283223,0
Klinik Kesihatan,KLINIK KESIHATAN PARIT ISMAIL,82200,Pontian,Johor,1.70056,103.28805,0
Klinik Kesihatan,"KLINIK KESIHATAN INDERA MAHKOTA
",25582,Kuantan,Pahang,3.823311,103.290999,0
Klinik Kesihatan,KLINIK KESIHATAN MERCHANG,21600,Marang,Terengganu,5.020217,103.302217,0
Klinik Kesihatan,KLINIK KESIHATAN SIMPANG RENGGAM,86200,Kluang,Johor,1.82613,103.30522,0
Klinik Kesihatan,KLINIK KESIHATAN KETENGAH JAYA,23300,Dungun,Terengganu,4.571389,103.311389,0
Klinik Kesihatan,KLINIK KESIHATAN MENGKIBOL,86000,Kluang,Johor,2.00698,103.32225,0
Klinik Kesihatan,KLINIK KESIHATAN SRI BANDI,24200,Kemaman,Terengganu,4.380972,103.323822,0
Klinik Kesihatan,KLINIK KESIHATAN BANDAR KUANTAN,25200,Kuantan,Pahang,3.821784,103.324946,0
Klinik Kesihatan,KLINIK KESIHATAN AYER BALOI,82100,Pontian,Johor,1.59209,103.33129,0
Klinik Kesihatan,KLINIK KESIHATAN BESERAH,26100,Kuantan,Pahang,3.85006,103.362594,0
Klinik Kesihatan,KLINIK KESIHATAN BALOK,26100,Kuantan,Pahang,3.932889,103.372207,0
Klinik Kesihatan,KLINIK KESIHATAN PERAMU JAYA,26600,Pekan,Pahang,3.54629,103.383,0
Klinik Kesihatan,KLINIK KESIHATAN PONTIAN ,82000,Pontian,Johor,1.50111,103.383333,0
Klinik Kesihatan,KLINIK KESIHATAN BANDAR PEKAN,26600,Pekan,Pahang,3.489294,103.393428,0
Klinik Kesihatan,KLINIK KESIHATAN PEKAN,26600,Pekan,Pahang,3.489294,103.393428,0
Klinik Kesihatan,KLINIK KESIHATAN RENGGAM,86300,Kluang,Johor,1.88333,103.39639,0
Klinik Kesihatan,KLINIK KESIHATAN BATU 2,24000,Kemaman,Terengganu,4.239574,103.398465,0
Klinik Kesihatan,KLINIK KESIHATAN KAYU ARA PASONG,82010,Pontian,Johor,1.55899,103.40154,0
Klinik Kesihatan,KLINIK KESIHATAN KUALA DUNGUN,23000,Dungun,Terengganu,4.761389,103.413889,0
Klinik Kesihatan,KLINIK KESIHATAN CHUKAI,24000,Kemaman,Terengganu,4.239422,103.418272,0
Klinik Kesihatan,KLINIK KESIHATAN KUALA ABANG,23050,Dungun,Terengganu,4.816944,103.420556,0
Klinik Kesihatan,"KLINIK KESIHATAN LEBAN CHONDONG
",26800,Rompin,Pahang,2.889781,103.427999,0
Klinik Kesihatan,KLINIK KESIHATAN KUALA KEMAMAN,24000,Kemaman,Terengganu,4.215717,103.436028,0
Klinik Kesihatan,KLINIK KESIHATAN PAKA,23100,Dungun,Terengganu,4.631389,103.4375,0
Klinik Kesihatan,KLINIK KESIHATAN KERTEH,24300,Kemaman,Terengganu,4.503642,103.440789,0
Klinik Kesihatan,KLINIK KESIHATAN NENASI,26680,Pekan,Pahang,3.140533,103.441185,0
Klinik Kesihatan,KLINIK KESIHATAN PENEROK,82300,Pontian,Johor,1.3793,103.44175,0
Klinik Kesihatan,KLINIK KESIHATAN KEMASIK,24200,Kemaman,Terengganu,4.427736,103.452517,0
Klinik Kesihatan,KLINIK KESIHATAN LAYANG-LAYANG,81850,Kluang,Johor,1.818464,103.473491,0
Klinik Kesihatan,KLINIK KESIHATAN ULU BELITONG,86007,Kluang,Johor,1.94728,103.47502,0
Klinik Kesihatan,KLINIK KESIHATAN ROMPIN,26800,Rompin,Pahang,2.80147,103.48048,0
Klinik Kesihatan,KLINIK KESIHATAN KIJAL,24100,Kemaman,Terengganu,4.333181,103.486136,0
Klinik Kesihatan,KLINIK KESIHATAN SERKAT,82030,Pontian,Johor,1.303094,103.488896,0
Klinik Kesihatan,KLINIK KESIHATAN KAHANG TIMUR,86007,Kluang,Johor,2.08501,103.49439,0
Klinik Kesihatan,KLINIK KESIHATAN PEKAN NANAS,81500,Pontian,Johor,1.5083,103.51215,0
Klinik Kesihatan,KLINIK KESIHATAN KAHANG BATU 22,86700,Kluang,Johor,2.21587,103.54075,0
Klinik Kesihatan,KLINIK KESIHATAN PAYA MENGKUANG,81560,Johor Bahru,Johor,1.379188,103.589448,0
Klinik Kesihatan,KLINIK KESIHATAN GELANG PATAH,81550,Johor Bahru,Johor,1.447719,103.590287,0
Klinik Kesihatan,KLINIK KESIHATAN KULAI BESAR,81000,Kulai Jaya,Johor,1.655536,103.607151,0
Klinik Kesihatan,KLINIK KESIHATAN TANJUNG GEMOK,26800,Rompin,Pahang,2.67073,103.61386,0
Klinik Kesihatan,KLINIK KESIHATAN KULAI,81000,Kulai Jaya,Johor,1.64089,103.621652,0
Klinik Kesihatan,KLINIK KESIHATAN BANDAR TENGGARA,81900,Kota Tinggi,Johor,1.8633,103.62292,0
Klinik Kesihatan,KLINIK KESIHATAN ENDAU,86900,Mersing,Johor,2.6498,103.62331,0
Klinik Kesihatan,KLINIK KESIHATAN TAMAN UNIVERSITI,81300,Johor Bahru,Johor,1.537953,103.626726,0
Klinik Kesihatan,KLINIK KESIHATAN TAMAN UNGKU TUN AMINAH,81300,Johor Bahru,Johor,1.525611,103.666933,0
Klinik Kesihatan,KLINIK KESIHATAN TAMPOI,81200,Johor Bahru,Johor,1.492824,103.705879,0
Klinik Kesihatan,KLINIK KESIHATAN BUKIT BESAR,81900,Kota Tinggi,Johor,1.76828,103.70677,0
Klinik Kesihatan,KLINIK KESIHATAN KEMPAS,81200,Johor Bahru,Johor,1.508123,103.707381,0
Klinik Kesihatan,KLINIK KESIHATAN NITAR 1 (FELDA),86800,Mersing,Johor,2.386458,103.712455,0
Klinik Kesihatan,KLINIK KESIHATAN MAHMOODIAH,80100,Johor Bahru,Johor,1.46247,103.74842,0
Klinik Kesihatan,KLINIK KESIHATAN LARKIN,80350,Johor Bahru,Johor,1.496965,103.748751,0
Klinik Kesihatan,KLINIK KESIHATAN MAJIDEE,81100,Johor Bahru,Johor,1.51435,103.7575,0
Klinik Kesihatan,KLINIK KESIHATAN TEBRAU,80050,Johor Bahru,Johor,1.48875,103.77123,0
Klinik Kesihatan,KLINIK KESIHATAN SULTAN ISMAIL,81100,Johor Bahru,Johor,1.547898,103.790287,0
Klinik Kesihatan,KLINIK KESIHATAN TENGLU,86800,Mersing,Johor,2.494703,103.800974,0
Klinik Kesihatan,KLINIK KESIHATAN ULU TIRAM,81800,Johor Bahru,Johor,1.596701,103.820655,0
Klinik Kesihatan,KLINIK KESIHATAN MERSING KANAN,86800,Mersing,Johor,2.436755,103.834298,0
Klinik Kesihatan,KLINIK KESIHATAN JEMALUANG,86800,Mersing,Johor,2.26769,103.85453,0
Klinik Kesihatan,KLINIK KESIHATAN MASAI,81750,Johor Bahru,Johor,1.489205,103.885109,0
Klinik Kesihatan,KLINIK KESIHATAN LOK HENG,81900,Kota Tinggi,Johor,1.74112,103.89785,0
Klinik Kesihatan,KLINIK KESIHATAN PASIR GUDANG,81700,Johor Bahru,Johor,1.463943,103.906293,0
Klinik Kesihatan,KLINIK KESIHATAN TENGGAROH II (FELDA),86800,Mersing,Johor,2.15435,103.907318,0
Klinik Kesihatan,KLINIK KESIHATAN CAHAYA BARU,81750,Johor Bahru,Johor,1.530564,103.931425,0
Klinik Kesihatan,KLINIK KESIHATAN AIR TAWAR 2,81900,Kota Tinggi,Johor,1.678369,104.021627,0
Klinik Kesihatan,KLINIK KESIHATAN BUKIT WAHA,81900,Kota Tinggi,Johor,1.75213,104.07389,0
Klinik Kesihatan,KLINIK KESIHATAN AIR TAWAR 5 (FELDA),81900,Kota Tinggi,Johor,1.606242,104.088237,0
Klinik Kesihatan,KLINIK KESIHATAN TANJONG SEDILI,81900,Kota Tinggi,Johor,1.92539,104.10883,0
Klinik Kesihatan,KLINIK KESIHATAN PENGERANG,81900,Kota Tinggi,Johor,1.365,104.10944,0
Klinik Kesihatan,KLINIK KESIHATAN SEDILI BESAR,81900,Kota Tinggi,Johor,1.926,104.12123,0
Klinik Kesihatan,KLINIK KESIHATAN BANDAR MAS,81900,Kota Tinggi,Johor,1.611851,104.153978,0
Klinik Kesihatan,KLINIK KESIHATAN TEKEK,86800,Rompin,Pahang,2.81716,104.15831,0
Klinik Kesihatan,KLINIK KESIHATAN SENING,81900,Kota Tinggi,Johor,1.479973,104.181573,0
Klinik Kesihatan,KLINIK KESIHATAN RENGIT,83500,Batu Pahat,Johor,1.350095,104.223969,0
Klinik Kesihatan,KLINIK KESIHATAN SUNGAI RENGIT,81900,Kota Tinggi,Johor,1.3501,104.22397,0
Klinik Kesihatan,KLINIK KESIHATAN BANDAR PENAWAR,81900,Kota Tinggi,Johor,1.555327,104.240174,0
Klinik Kesihatan,KLINIK KESIHATAN BIAWAK,94500,Lundu,Sarawak,1.61896,109.68134,0
Klinik Kesihatan,KLINIK KESIHATAN SEMATAN,94100,Lundu,Sarawak,1.808979,109.776255,0
Klinik Kesihatan,KLINIK KESIHATAN SAMPADI,94500,Lundu,Sarawak,1.68672,110.01399,0
Klinik Kesihatan,KLINIK KESIHATAN SERASOT,93250,Bau,Sarawak,1.3781,110.04572,0
Klinik Kesihatan,KLINIK KESIHATAN STOH RAMBUNGAN,94500,Lundu,Sarawak,1.692052,110.099584,0
Klinik Kesihatan,KLINIK KESIHATAN KROKONG,94000,Bau,Sarawak,1.365973,110.117797,0
Klinik Kesihatan,KLINIK KESIHATAN SINGAI,93250,Bau,Sarawak,1.492666,110.170873,0
Klinik Kesihatan,KLINIK KESIHATAN TELAGA AIR,93150,Kuching,Sarawak,1.67426,110.20859,0
Klinik Kesihatan,KLINIK KESIHATAN PADAWAN,93250,Kuching,Sarawak,1.1626,110.25954,0
Klinik Kesihatan,KLINIK KESIHATAN BATU KAWA,93250,Kuching,Sarawak,1.51102,110.27061,0
Klinik Kesihatan,KLINIK KESIHATAN BUNUK,93250,Kuching,Sarawak,1.316243,110.286048,0
Klinik Kesihatan,KLINIK KESIHATAN SANTUBONG,93050,Kuching,Sarawak,1.718688,110.315037,0
Klinik Kesihatan,KLINIK KESIHATAN KOTA SENTOSA,93250,Kuching,Sarawak,1.46426,110.3338,0
Klinik Kesihatan,KLINIK KESIHATAN TG. EMBANG,93150,Kuching,Sarawak,1.536026,110.336573,0
Klinik Kesihatan,KLINIK KESIHATAN JALAN MASJID ,93400,Kuching,Sarawak,1.557219,110.342823,0
Klinik Kesihatan,KLINIK KESIHATAN TEBEDU,94750,Serian,Sarawak,1.02201,110.36091,0
Klinik Kesihatan,KLINIK KESIHATAN TENG BUKAP,93150,Kuching,Sarawak,1.207677,110.369081,0
Klinik Kesihatan,KLINIK KESIHATAN BUNTAL,93050,Kuching,Sarawak,1.70172,110.37032,0
Klinik Kesihatan,KLINIK KESIHATAN TANAH PUTEH,93450,Kuching,Sarawak,1.551387,110.380385,0
Klinik Kesihatan,KLINIK KESIHATAN SIBURAN,93250,Kuching,Sarawak,1.36084,110.40474,0
Klinik Kesihatan,KLINIK KESIHATAN BAKO,93150,Kuching,Sarawak,1.65902,110.43789,0
Klinik Kesihatan,KLINIK KESIHATAN KOTA SAMARAHAN,94300,Samarahan,Sarawak,1.45788,110.48915,0
Klinik Kesihatan,KLINIK KESIHATAN TEBAKANG,94750,Serian,Sarawak,1.097088,110.502663,0
Klinik Kesihatan,KLINIK KESIHATAN TARAT,94700,Serian,Sarawak,1.209143,110.530882,0
Klinik Kesihatan,KLINIK KESIHATAN ENSENGEI,94700,Serian,Sarawak,1.34533,110.538549,0
Klinik Kesihatan,KLINIK KESIHATAN BUNAN GEGA,94750,Serian,Sarawak,0.919361,110.540904,0
Klinik Kesihatan,KLINIK KESIHATAN SAMBIR,94300,Samarahan,Sarawak,1.572737,110.543587,0
Klinik Kesihatan,KLINIK KESIHATAN PANGKALAN AMO,94700,Serian,Sarawak,1.176364,110.564067,0
Klinik Kesihatan,KLINIK KESIHATAN ASAJAYA,94600,Asajaya,Sarawak,1.54415,110.60733,0
Klinik Kesihatan,KLINIK KESIHATAN TRIBOH,94700,Serian,Sarawak,1.12457,110.62587,0
Klinik Kesihatan,KLINIK KESIHATAN SEMERA,94600,Asajaya,Sarawak,1.551736,110.672908,0
Klinik Kesihatan,KLINIK KESIHATAN GEDONG,94300,Simunjan,Sarawak,1.235412,110.691324,0
Klinik Kesihatan,KLINIK KESIHATAN JEMUKAN,94600,Asajaya,Sarawak,1.551713,110.691588,0
Klinik Kesihatan,KLINIK KESIHATAN SADONG JAYA,94600,Asajaya,Sarawak,1.515457,110.740089,0
Klinik Kesihatan,KLINIK KESIHATAN BALAI RINGIN,94700,Serian,Sarawak,1.0512,110.7531,0
Klinik Kesihatan,KLINIK KESIHATAN SEBANGAN,94300,Simunjan,Sarawak,1.557734,110.77419,0
Klinik Kesihatan,KLINIK KESIHATAN KESINDU,94800,Simunjan,Sarawak,1.159501,110.896675,0
Klinik Kesihatan,KLINIK KESIHATAN MUNGGU LALLANG,94300,Simunjan,Sarawak,1.237969,110.910386,0
Klinik Kesihatan,KLINIK KESIHATAN SEBUYAU,94300,Simunjan,Sarawak,1.520665,110.934435,0
Klinik Kesihatan,KLINIK KESIHATAN MENTU,94300,Simunjan,Sarawak,1.266167,111.027694,0
Klinik Kesihatan,KLINIK KESIHATAN MELUDAM,94850,Betong,Sarawak,1.659799,111.03473,0
Klinik Kesihatan,KLINIK KESIHATAN SEMARANG,94950,Betong,Sarawak,1.681967,111.102466,0
Klinik Kesihatan,KLINIK KESIHATAN PANTU,95007,Sri Aman,Sarawak,1.142232,111.117207,0
Klinik Kesihatan,KLINIK KESIHATAN KABONG,94650,Saratok,Sarawak,1.80833,111.11864,0
Klinik Kesihatan,KLINIK KESIHATAN LINGGA,95007,Sri Aman,Sarawak,1.35271,111.1676,0
Klinik Kesihatan,KLINIK KESIHATAN NYABOR,95300,Saratok,Sarawak,1.93695,111.1819,0
Klinik Kesihatan,KLINIK KESIHATAN BELADIN,94950,Betong,Sarawak,1.63837,111.20425,0
Klinik Kesihatan,KLINIK KESIHATAN BELAWAI,96200,Daro,Sarawak,2.23056,111.214776,0
Klinik Kesihatan,KLINIK KESIHATAN PALOH,96200,Daro,Sarawak,2.41842,111.25285,0
Klinik Kesihatan,KLINIK KESIHATAN KUALA REJANG,96250,Daro,Sarawak,2.15494,111.255492,0
Klinik Kesihatan,KLINIK KESIHATAN PUSA,94950,Betong,Sarawak,1.61096,111.28986,0
Klinik Kesihatan,KLINIK KESIHATAN BETANAK,96200,Daro,Sarawak,2.633915,111.295032,0
Klinik Kesihatan,KLINIK KESIHATAN TEKAJONG,96200,Daro,Sarawak,2.739262,111.304668,0
Klinik Kesihatan,KLINIK KESIHATAN ROBAN,95300,Saratok,Sarawak,1.88128,111.30968,0
